/* DATA DESCRIPTION:
	Tubulanus [#] (Tubulanus) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Oligochaeta [#] (Oligochaeta) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Polycladida [#] (Polycladida) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Phoronis muelleri [#] (P. muelleri) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Phoronis pallida [#] (P. pallida) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Ascidiella scabra [#] (A. scabra) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Golfingia vulgaris [#] (G. vulgaris) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Anoplodactylus petiolatus [#] (A. petiolatus) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Nymphon gracile [#] (N. gracile) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Branchiostoma lanceolatum [#] (B. lanceolatum) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	35109 data points
*/
Event	Sample label	Date/Time	Latitude	Longitude	Bathy depth [m]	Depth sed [m]	A. filiformis [#]	A. rubens [#]	E. cordatum [#]	E. pusillus [#]	O. ophiura [#]	Holothuroidea [#]	A. nitida [#]	A. tornatilis [#]	A. papillosa [#]	A. pygmaea [#]	C. gallina [#]	C. gibba [#]	C. cylindracea [#]	D. lupinus [#]	E. directus [#]	E. ensis [#]	E. siliqua [#]	E. nitida [#]	F. fabula [#]	G. triangularis [#]	H. vitrea [#]	K. bidentata [#]	L. balthica [#]	L. lutraria [#]	M. tenuis [#]	Mytilidae [#]	N. nitidosa [#]	P. scabrum [#]	P. pellucidus [#]	P. aperta [#]	P. rufus [#]	S. brachystoma [#]	S. elliptica [#]	S. subtruncata [#]	T. ferruginosa [#]	T. phaseolina [#]	T. flexuosa [#]	A. obtusata [#]	A. brevicornis [#]	A. tenuicornis [#]	A. typica [#]	Amphipoda indet [#]	A. gracilis [#]	A. neapolitanus [#]	Bathyporeia indet [#]	C. subterranea [#]	Corophiidae [#]	C. crangon [#]	D. bradyi [#]	G. spinifer [#]	I. trispinosa [#]	L. incisa [#]	L. holsatus [#]	Microprotopus indet [#]	M. sextonae [#]	M. gilsoni [#]	N. falcatus [#]	P. bernhardus [#]	P. typicus [#]	P. longimanus [#]	P. longicaudata [#]	P. marina [#]	P. arenarius [#]	P. modica [#]	S. marina [#]	T. lilljeborgi [#]	U. poseidonis [#]	U. deltaura [#]	Ampharete indet [#]	A. baltica [#]	A. auricoma [#]	A. oxycephala [#]	A. paucibranchiata [#]	A. minuta [#]	C. capitata [#]	C. minima [#]	C. variopedatus [#]	C. setosa [#]	D. coeca [#]	E. kinbergi [#]	E. longa [#]	Eumida indet [#]	E. longissima [#]	Exogone indet [#]	G. oculata [#]	G. cirrhosa [#]	Glycera indet [#]	G. maculata [#]	G. bobretzkii [#]	H. elongata [#]	L. koreni [#]	L. conchilega [#]	L. squamatus [#]	L. loveni [#]	M. alleni [#]	M. filiformis [#]	M. johnstoni [#]	Malmgrenia indet [#]	M. arenicolae [#]	M. castanea [#]	M. ljungmani [#]	M. fragilis [#]	Nephtys indet [#]	N. latericeus [#]	O. limacina [#]	O. sertulata [#]	O. fusiformis [#]	P. inornata [#]	P. lineata [#]	P. mucosa [#]	P. rosea [#]	P. remota [#]	P. capensis [#]	P. serpens [#]	P. medusa [#]	P. appendiculatus [#]	P. kefersteini [#]	P. pulchra [#]	S. inflatum [#]	S. bonnieri [#]	S. armiger [#]	S. mathildae [#]	Spio spp. [#]	S. bombyx [#]	S. boa [#]	S. limicola [#]	Anthozoa [#]	Hydrozoa [#]	Nemertea [#]	Tubulanus [#]	Oligochaeta [#]	Polycladida [#]	P. muelleri [#]	P. pallida [#]	A. scabra [#]	G. vulgaris [#]	A. petiolatus [#]	N. gracile [#]	B. lanceolatum [#]
HE335/001-1	HE335-1-1	2010-09-09T08:17	54.1683	8.1702	21.2	0.054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	11	0	6	0	0	1	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0
HE335/001-2	HE335-1-2	2010-09-09T08:21	54.1690	8.1705	21.2	0.162	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0	0	2	0	7	0	10	0	0	0	0	0	0
HE335/001-3	HE335-1-3	2010-09-09T08:24	54.1695	8.1708	21.2	0.176	2	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	3	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	33	0	43	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
HE335/032-1	HE335-2-1	2010-09-10T05:20	54.1673	8.0003	22.8	0.065	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	12	0	0	0	0	3	0	0	0	1	3	0	0	0	0	1	0	0	0	3	55	0	0	0	0	0
HE335/032-2	HE335-2-2	2010-09-10T05:25	54.1675	7.9978	22.4	0.130	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	5	0	0	0	5	6	0	0	0	3	1	0	0	0	5	1	0	2	0	0	0
HE335/032-3	HE335-2-3	2010-09-10T05:27	54.1675	7.9965	22.6	0.154	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	7	0	0	0	0	8	0	1	0	1	2	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0
HE335/033-1	HE335-3-1	2010-09-10T06:12	54.1667	7.8333	45.3	0.149	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	14	0	0	0	0	5	0	0	0	3	1	0	0	0	0	4	1	1	0	0	50	0	0	0	0	0
HE335/033-2	HE335-3-2	2010-09-10T06:18	54.1657	7.8337	45.8	0.149	7	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	6	0	0	0	0	6	0	0	0	1	2	0	0	0	0	8	1	0	0	0	75	0	0	0	0	0
HE335/033-3	HE335-3-3	2010-09-10T06:21	54.1652	7.8340	45.2	0.159	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	1	10	0	1	0	0	0	0	0	1	0	7	0	3	0	2	37	0	0	0	0	0
HE335/059-1	HE335-4-1	2010-09-11T00:42	54.1678	7.6660	39.7	0.205	33	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	0	1	0	1	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	9	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0
HE335/059-2	HE335-4-2	2010-09-11T00:44	54.1677	7.6658	39.4	0.192	21	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	6	0	0	0	0	0	0	0	0	3	20	0	0	0	0	0
HE335/059-3	HE335-4-3	2010-09-11T00:46	54.1677	7.6657	39.4	0.089	24	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	4	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
HE335/060-1	HE335-5-1	2010-09-11T01:33	54.1678	7.5028	40.6	0.076	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	2	0	0	10	0	0	0	0	0	0
HE335/060-2	HE335-5-2	2010-09-11T01:37	54.1670	7.5035	40.2	0.051	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	5	0	0	0	0	1	3	0	1	13	6	0	0	0	0	0
HE335/060-3	HE335-5-3	2010-09-11T01:37	54.1670	7.5035	40.2	0.057	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	2	2	0	0	7	0	0	0	0	0	0
HE335/083-1	HE335-6-1	2010-09-11T21:13	54.1670	7.3347	37.8	0.086	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	1	2	0	0	8	0	0	0	0	0	0
HE335/083-2	HE335-6-2	2010-09-11T21:20	54.1647	7.3367	39.1	0.143	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
HE335/083-3	HE335-6-3	2010-09-11T21:36	54.1615	7.3387	39.3	0.157	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	7	0	0	2	1	0	0	0	0	0	0	1	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	31	0	0	0	0	3	2	0	0	40	0	0	0	0	0	0
HE335/082-1	HE335-11-1	2010-09-11T20:29	54.2493	7.3343	39.7	0.065	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	4	0	0	1	0	0	1	0	0	0	0	1	1	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	3	2	0	0	65	0	0	0	0	0	0
HE335/082-2	HE335-11-2	2010-09-11T20:33	54.2483	7.3350	39.2	0.124	0	0	3	0	0	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	55	0	0	0	0	0	0
HE335/082-3	HE335-11-3	2010-09-11T20:38	54.2472	7.3367	39.9	0.130	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	6	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	8	0	1	1	0	2	1	0	0	105	0	0	0	0	0	0
HE335/061-1	HE335-12-1	2010-09-11T02:13	54.2502	7.5038	41.3	0.124	8	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	5	0	0	0	0	2	1	0	0	45	0	0	0	0	0	0
HE335/061-2	HE335-12-2	2010-09-11T02:15	54.2500	7.5042	42.2	0.108	6	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	2	0	0	100	0	0	0	0	0	0
HE335/061-3	HE335-12-3	2010-09-11T02:17	54.2498	7.5043	42.6	0.097	8	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	1	0	0	0	110	1	0	0	0	0	0
HE335/058-1	HE335-13-1	2010-09-11T00:00	54.2522	7.6693	40.7	0.173	21	0	0	0	9	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	11	0	0	0	0	0	1	0	1	0	0	3	0	21	0	1	11	0	0	0	1	16	0	0	0	4	2	0	0	0	0	0
HE335/058-2	HE335-13-2	2010-09-11T00:02	54.2522	7.6695	40.5	0.065	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
HE335/058-3	HE335-13-3	2010-09-11T00:04	54.2520	7.6695	40.2	0.097	16	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	14	0	0	7	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0
HE335/034-1	HE335-14-1	2010-09-10T07:09	54.2493	7.8337	23.3	0.100	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	13	0	0	2	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
HE335/034-2	HE335-14-2	2010-09-10T07:11	54.2488	7.8343	23.8	0.078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6
HE335/034-3	HE335-14-3	2010-09-10T07:15	54.2478	7.8358	23.4	0.089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	16	0	0	0	1	6	0	0	0	1	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6
HE335/031-1	HE335-15-1	2010-09-10T04:36	54.2512	8.0010	19.5	0.081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HE335/031-2	HE335-15-2	2010-09-10T04:40	54.2503	7.9993	20.1	0.078	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HE335/031-3	HE335-15-3	2010-09-10T04:46	54.2495	7.9973	19.3	0.076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HE335/002-1	HE335-16-1	2010-09-09T09:13	54.2490	8.1673	18.0	0.127	0	0	2	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	27	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
